QuantitySold,PricePercent,StartingBidPercent,SellerClosePercent,AvgPrice,AuctionCount,AuctionSaleCount,SellerAuctionCount,AuctionMedianPrice
0,1.2946,1.2946,0.146153846,212.4065,1267,617,130,199.99
1,1.2946,1.2946,0.146153846,212.4065,1267,617,130,199.99
0,1.2284,1.2284,0.153724247,20.343,822,212,1262,16.26
1,1.1044,1.0737,0.327586207,32.5878,48,9,116,20.79
1,1.0568,0.4891,0.718712753,20.343,822,212,839,16.26
0,1.7779,1.7779,0.013192612,48.4729,144,41,379,32.22
1,2.2293,0.222,0.553381459,4.4587,17,8,5264,2.73
0,0.9826,0.9826,0.189189189,20.343,822,212,74,16.26
0,1.7924,1.7924,0.2,2.7839,70,27,215,1.25
0,1.2284,1.2284,0.083521445,20.343,822,212,886,16.26
0,0.2637,0.2637,0.636363636,15.1304,220,94,11,7.5
0,2.4578,2.4578,0.027027027,20.343,822,212,37,16.26
0,0.9913,0.9913,0.344827586,15.1304,220,94,87,7.5
0,0.9706,0.9706,0.32,3.0805,74,25,850,2.74
0,2.4573,2.4573,0.220657277,20.343,822,212,213,16.26
0,0.4067,0.4067,0.130434783,24.5593,97,15,69,15
0,0.9603,0.9603,0.041966427,15.609,99,14,834,6.25
0,0.6602,0.6602,0.030487805,15.1304,220,94,656,7.5
0,0.9408,0.9408,0.04587156,31.875,76,8,654,15.24
0,1.3734,1.3734,0.489882444,10.914,117,16,5189,9.99
0,0.8587,0.8587,0.144032922,11.6333,14,1,243,5
0,0.0054,0.0054,0.055307761,1.8436,81,10,1121,1.65
0,1.5663,1.5663,0.057392996,40.2155,63,8,1028,35.45
0,1.98,1.98,0.023622047,0.5,15,2,127,0.5
1,1.3107,1.3107,0.108333333,3.044,86,5,1080,3.99
1,0.6952,0.6952,0.160655738,424.284,328,142,610,360.845
0,1.9662,1.9662,0.071428571,20.343,822,212,56,16.26
0,6.1666,6.1666,0.038315256,1.62,14,2,7099,1.62
0,6.2049,6.2049,0.038315256,1.61,57,3,7099,1.64
0,1.074,1.074,0.03960396,27,10,1,505,27
1,0.9692,0.9692,0.126213592,25.782,83,8,103,9.99
0,1.2284,1.2284,0.126213592,20.343,822,212,103,16.26
1,0.8575,0.566,0.393939394,1.7491,71,12,33,1.245
0,0.9822,0.9822,0.025641026,3.044,86,5,39,3.99
0,2.3407,2.3407,0.376518219,42.7171,11,5,247,46
0,0.8206,0.8206,0.125531915,12.173,77,9,940,3.13
1,1.3403,1.3403,0.067761807,17.1518,60,17,487,4.99
1,1,1,0.235211268,0.99,2,1,3550,0.99
0,1.3734,1.3734,0.489882444,10.914,117,16,5189,9.99
0,1.2284,1.2284,0.083521445,20.343,822,212,886,16.26
0,0.6214,0.6214,0.251633987,40.2155,63,8,306,35.45
0,0.1315,0.1315,0.24964539,15.1304,220,94,705,7.5
0,1.9662,1.9662,0.071428571,20.343,822,212,56,16.26
0,0.7368,0.7368,0.068283711,20.343,822,212,8699,16.26
0,0.3297,0.3297,0.128269437,15.1304,220,94,2791,7.5
1,0.6274,0.6274,0.225701505,9.5466,150,9,2459,9.99
0,6.1446,6.1446,0.018292683,20.343,822,212,164,16.26
0,0.2179,0.2179,0.503926702,7.2966,39,9,1528,6.99
0,0.9913,0.9913,0.344827586,15.1304,220,94,87,7.5
0,0.8206,0.8206,0.125531915,12.173,77,9,940,3.13
0,0.6662,0.6662,0.225701505,8.99,34,3,2459,4.99
0,0.8994,0.8994,0.031888614,9.95,61,1,4453,9.95
0,1.5663,1.5663,0.057392996,40.2155,63,8,1028,35.45
0,2.1564,2.1564,0.028571429,7.8788,68,7,70,3
0,1.1762,1.1762,0.009892086,2.967,48,8,6672,1.87
0,0.4323,0.4323,0.574123989,2.29,13,1,371,0.99
0,5.9006,5.9006,0.031888614,1.61,57,3,4453,1.64
0,0.9677,0.9677,0.031888614,25.782,83,8,4453,9.99
0,0.8575,0.8575,0.295454545,1.7491,71,12,44,1.245
1,2.6929,2.6929,0.046875,2.967,48,8,128,1.87
0,0.7247,0.7247,0.148760331,6.885,29,2,242,6.885
0,0.3061,0.3061,0.363833478,6.5,3,1,2306,6.5
1,0.7216,0.7216,0.470588235,6.9288,144,25,17,3.49
0,0.1466,0.1466,0.262433053,6.752,63,3,1307,6.18
1,13.5641,0.2441,1,4.0548,168,24,1,0.995
0,2.4637,2.4637,0.018855657,4.0548,168,24,1538,0.995
0,0.0949,0.0949,0.065217391,10.4281,167,65,506,4.99
0,0.7322,0.7322,0.057971014,17.7409,385,73,69,10.49
1,1.3353,0.2452,0.555555556,28.502,6,5,9,26.06
1,0.3538,0.2279,0.266666667,43.8304,88,38,15,23.045
0,1.07,1.07,0.047619048,28.027,173,84,147,16.505
0,0.4515,0.4515,0.030487805,8.8369,287,105,656,4.31
0,2.2621,2.2621,0.111111111,8.8369,287,105,36,4.31
1,0.0771,0.0771,0.328767123,25.782,83,8,73,9.99
0,0.8206,0.8206,0.125531915,12.173,77,9,940,3.13
0,0.9408,0.9408,0.04587156,31.875,76,8,654,15.24
1,0.8261,0.0654,0.368421053,15.1304,220,94,38,7.5
1,0.9201,0.0001,0.971014493,55.428,167,87,138,43.98
0,2.1647,2.1647,0.072727273,55.428,167,87,330,43.98
1,0.3018,0.0814,0.983193277,122.58,52,15,119,51
0,1.9169,1.9169,0.135135135,10.4281,167,65,37,4.99
0,1.5707,1.5707,0.170512821,3.1768,29,16,780,2.99
1,0.4786,0.0861,0.769230769,11.49,31,6,26,7.745
0,0.5792,0.5792,0.100760456,5.1616,67,6,526,2.495
1,1.2285,1.2285,0.181818182,61.0409,252,96,22,50.495
0,1.1264,1.1264,0.002638522,31.0632,440,137,1137,26.54
0,1.3627,1.3627,0.042016807,11,19,1,1071,11
1,0.2314,0.1703,0.777777778,58.6282,351,153,18,48.59
1,0.4226,0.3944,0.264758497,17.7202,98,30,559,13.75
0,0.165,0.165,0.020512821,6,21,1,390,6
0,2.2112,2.2112,0.095238095,2.2566,43,9,42,0.99
1,0.908,0.2803,0.327586207,28.502,6,5,116,26.06
1,0.9135,0.2225,0.881355932,44.8812,335,134,59,37.57
0,2.8232,2.8232,0.042016807,9.56,5,2,1071,9.56
1,1.1284,0.3416,0.262433053,2.8977,97,22,1307,1.015
0,1.3734,1.3734,0.489882444,10.914,117,16,5189,9.99
1,0.2089,0.0486,0.926470588,20.343,822,212,204,16.26
0,0.3213,0.3213,0.091288783,3.0805,74,25,5028,2.74
0,0.3213,0.3213,0.265734266,3.0805,74,25,143,2.74
0,1.3734,1.3734,0.489882444,10.914,117,16,5189,9.99
1,0.2726,0.2726,0.45,43.8304,88,38,40,23.045
0,8.4838,8.4838,0.137837838,6.9544,128,42,370,3.255
0,0.5631,0.5631,0.205128205,17.7409,385,73,78,10.49
0,1.2284,1.2284,0.153724247,20.343,822,212,1262,16.26
1,0.7022,0.1448,0.936416185,20.6472,139,36,173,12.375
0,3.6875,3.6875,0.064516129,54.2361,154,42,31,43.275
0,0.3826,0.3826,0.052631579,10.4281,167,65,57,4.99
0,1,1,0.161849711,1.99,5,1,173,1.99
0,5.9006,5.9006,0.031888614,1.61,57,3,4453,1.64
0,1.3734,1.3734,0.489882444,10.914,117,16,5189,9.99
0,1.3734,1.3734,0.489882444,10.914,117,16,5189,9.99
0,0.998,0.998,0.030487805,5,22,1,656,5
1,0.626,0.3646,0.606060606,27.3936,575,244,198,15.28
1,0.9496,0.0087,0.818181818,113.1952,573,339,11,93.09
0,1.1267,1.1267,0.076923077,17.7409,385,73,52,10.49
1,0.4891,0.4891,0.945882353,20.343,822,212,425,16.26
0,2.8285,2.8285,0.020512821,0.35,42,1,390,0.35
0,2.2121,2.2121,0.015180266,0.99,16,1,1054,0.99
0,0.2441,0.2441,0.133433283,4.0548,168,24,667,0.995
0,1.0531,1.0531,0.056537102,0.94,18,2,566,0.94
0,0.4197,0.4197,0.166666667,14.2687,193,67,54,5.5
0,0.9126,0.9126,0.303571429,27.3936,575,244,56,15.28
0,2.2232,2.2232,0.009892086,1.12,34,2,6672,1.12
0,0.2359,0.2359,0.053624042,4.1958,32,3,1697,0.99
0,1.1459,1.1459,0.12,52.3561,284,93,25,46.09
0,1.8755,1.8755,0.158176944,15.99,35,3,373,15.49
0,1.1264,1.1264,0.002638522,31.0632,440,137,1137,26.54
1,0.7469,0.7469,0.531141869,2.6642,16,6,1156,1.645
1,0.7063,0.491,0.990566038,20.343,822,212,106,16.26
0,0.9603,0.9603,0.041966427,15.609,99,14,834,6.25
0,1.2656,1.2656,0.031888614,11.0223,183,24,4453,8.47
1,0.4271,0.4067,0.140495868,24.5593,97,15,242,15
0,0.2878,0.2878,0.503926702,5.5233,9,3,1528,6.99
0,1.9368,1.9368,0.173333333,20.6472,139,36,300,12.375
0,6.2049,6.2049,0.038315256,1.61,57,3,7099,1.64
1,0.2452,0.2452,0.353319058,20.343,822,212,467,16.26
0,1.2942,1.2942,0.230769231,69.5306,47,14,13,31.15
1,1.4601,1.4601,0.166666667,27.3936,575,244,6,15.28
1,0.1821,0.1821,0.619047619,27.3936,575,244,84,15.28
0,0.8173,0.8173,0.187116564,12.223,285,33,326,9.99
0,1.0947,1.0947,0.371753247,27.3936,575,244,1232,15.28
0,1.569,1.569,0.189634865,58.6282,351,153,849,48.59
0,0.674,0.674,0.043859649,26.6892,29,12,456,18.99
0,2.2791,2.2791,0.135048232,4.3833,64,3,311,4.69
0,1.3369,1.3369,0.365217391,52.3561,284,93,115,46.09
1,1.5419,0.0123,0.982532751,80.2319,482,174,916,51
0,0.5673,0.5673,0.553381459,1.745,12,2,5264,1.745
1,0.1125,0.0486,0.941176471,20.343,822,212,17,16.26
0,1.2284,1.2284,0.083521445,20.343,822,212,886,16.26
0,0.8173,0.8173,0.270588235,12.223,285,33,85,9.99
0,3.153,3.153,0.5625,14.2687,193,67,32,5.5
0,2.8216,2.8216,0.022099448,17.7202,98,30,181,13.75
0,1.1267,1.1267,0.111111111,31.0632,440,137,270,26.54
0,0.8449,0.8449,0.205128205,17.7409,385,73,78,10.49
0,0.6374,0.6374,0.052631579,45.4942,214,37,209,26.89
0,0.9826,0.9826,0.189189189,20.343,822,212,74,16.26
1,1.0586,0.0403,0.994520548,24.5593,97,15,730,15
1,0.4743,0.1179,0.470588235,16.8647,195,51,17,9.99
1,0.1806,0.1021,0.106382979,9.6888,56,7,47,7.5
0,0.7189,0.7189,0.071428571,69.5306,47,14,28,31.15
0,3.2701,3.2701,0.1,15.2866,36,5,80,5.95
0,2.1113,2.1113,0.067761807,7.5733,34,3,487,7.99
1,0.3109,0.3109,0.27173913,80.2319,482,174,92,51
0,0.2867,0.2867,0.026666667,10.4281,167,65,75,4.99
0,0.0949,0.0949,0.065217391,10.4281,167,65,506,4.99
0,1.0226,1.0226,0.14801444,12.223,285,33,277,9.99
0,0.6602,0.6602,0.030487805,15.1304,220,94,656,7.5
1,0.9826,0.9826,0.126213592,20.343,822,212,103,16.26
0,1.3734,1.3734,0.489882444,10.914,117,16,5189,9.99
0,0.0046,0.0046,0.055307761,2.16,33,5,1121,2.59
0,1.1405,1.1405,0.060606061,43.8304,88,38,33,23.045
0,1.2723,1.2723,0.242424242,9.4236,146,60,99,4.97
0,2.7349,2.7349,0.055555556,27.3936,575,244,702,15.28
0,1.6218,1.6218,0.428571429,61.0409,252,96,7,50.495
1,1.0472,1.0313,0.168663594,63.0227,256,141,1085,59.99
1,0.5631,0.5631,0.666666667,17.7409,385,73,12,10.49
0,0.04,0.04,0.2,137.2483,43,6,155,121.25
0,0.5076,0.5076,0.333333333,147.7375,141,37,9,99.95
1,2.2541,2.2541,0.076923077,17.7409,385,73,52,10.49
0,0.3581,0.3581,0.155405405,4.16,39,8,148,2.075
0,0.0418,0.0418,0.2,137.2483,43,6,155,121.25
1,0.6888,0.067,0.968,14.7642,41,19,125,8.08
0,0.0346,0.0346,0.2,137.2483,43,6,155,121.25
0,1.2284,1.2284,0.153724247,20.343,822,212,1262,16.26
0,1.3565,1.3565,0.031888614,9.5466,150,9,4453,9.99
0,0.9826,0.9826,0.189189189,20.343,822,212,74,16.26
0,0.7368,0.7368,0.026298269,20.343,822,212,12016,16.26
0,1.9662,1.9662,0.071428571,20.343,822,212,56,16.26
0,1.0881,1.0881,0.6,4.549,37,8,10,3.665
1,1.6962,1.6962,0.803921569,8.8369,287,105,204,4.31
0,0.6942,0.6942,0.168663594,64.817,517,165,1085,41
1,1,1,0.496402878,6.5,1,1,139,6.5
1,0.6791,0.0087,0.089005236,113.1952,573,339,191,93.09
0,1.2776,1.2776,0.034934498,27.3936,575,244,687,15.28
0,0.443,0.443,0.170512821,18.0322,25,8,780,8.245
1,0.3423,0.3423,0.24137931,43.7809,35,11,58,34.59
0,1.4101,1.4101,0.013605442,2.475,6,2,147,2.475
1,1.0884,1.0884,0.259259259,9.1783,15,2,27,6.115
1,0.8054,0.1436,0.802816901,69.5306,47,14,71,31.15
0,0.9579,0.9579,0.714285714,10.4281,167,65,7,4.99
0,0.5701,0.5701,0.371753247,43.8304,88,38,1232,23.045
1,0.8143,0.8143,0.090497738,24.5593,97,15,221,15
0,0.5369,0.5369,0.030487805,1.8436,81,10,656,1.65
1,1.3272,1.2284,0.205128205,20.343,822,212,78,16.26
0,0.9681,0.9681,0.092741935,20.6472,139,36,248,12.375
0,1.6392,1.6392,0.198275862,3.044,86,5,696,3.99
0,1.9171,1.9171,0.5,20.343,822,212,4,16.26
0,0.8185,0.8185,0.330578512,6.0961,27,13,605,6
0,1.4747,1.4747,0.071428571,20.343,822,212,56,16.26
1,1.278,0.0486,0.76443769,20.343,822,212,658,16.26
0,1.2284,1.2284,0.153724247,20.343,822,212,1262,16.26
0,6.2049,6.2049,0.038315256,1.61,57,3,7099,1.64
1,0.3196,0.3196,0.566084788,15.609,99,14,401,6.25
1,0.8018,0.1223,0.333333333,8.0941,102,17,3,9.99
0,0.6212,0.6212,0.25,32.115,299,118,32,26
1,0.0273,0.0273,0.5,36.1788,726,219,24,29
0,1.2284,1.2284,0.083521445,20.343,822,212,886,16.26
1,0.6644,0.6644,0.363833478,1.49,3,2,2306,1.49
0,1.1762,1.1762,0.009892086,2.967,48,8,6672,1.87
1,0.7951,0.7951,0.181147973,1.245,4,2,3798,1.245
1,1.2525,0.0046,0.838983051,212.4065,1267,617,118,199.99
0,0.9415,0.9415,0.03125,212.4065,1267,617,96,199.99
0,0.9355,0.9355,0.0944,10.6781,26,14,625,7.25
0,2.6203,2.6203,0.055172414,17.1735,318,93,290,14
0,0.926,0.926,0.12961211,32.3969,267,86,1057,24.995
0,5.7245,5.7245,0.008955224,3.4937,66,26,335,1.25
0,0.0099,0.0099,0.431034483,1.0033,40,3,116,0.99
0,0.0099,0.0099,0.431034483,1.0033,40,3,116,0.99
0,1.8175,1.8175,0.009892086,1.37,113,12,6672,0.99
0,0.1573,0.1573,0.693739425,6.29,17,4,1182,1.625
0,1.214,1.214,0.056506849,32.115,299,118,584,26
1,1.3935,0.0046,0.75,212.4065,1267,617,4,199.99
0,0.0705,0.0705,0.489882444,212.4065,1267,617,5189,199.99
0,1.6039,1.6039,0.097101449,15.5553,62,12,690,11.02
0,23.3082,23.3082,0.219512195,6.3926,80,18,41,4.995
0,0.7249,0.7249,0.080291971,2.745,28,2,137,2.745
0,9.9652,9.9652,0.041975309,17.5611,220,27,405,8.49
0,1.5228,1.5228,0.06,7.88,42,4,100,6.745
0,0.6662,0.6662,0.065502183,24,10,6,687,10
0,6.1666,6.1666,0.038315256,1.62,14,2,7099,1.62
0,0.8575,0.8575,0.295454545,1.7491,71,12,44,1.245
0,0.8575,0.8575,0.295454545,1.7491,71,12,44,1.245
0,1.2984,1.2984,0.026058632,3.0805,74,25,2149,2.74
0,1.9657,1.9657,0.217391304,20.343,822,212,23,16.26
0,2.5108,2.5108,0.025744167,2.7839,70,27,1243,1.25
0,2.7752,2.7752,0.266666667,12.6081,39,11,30,9.99
0,0.7368,0.7368,0.026298269,20.343,822,212,12016,16.26
0,1.3595,1.3595,0.155502392,9.5252,190,19,418,4.99
1,1,0.7674,0.424528302,1.29,12,1,106,1.29
1,1.3548,0.6443,0.741803279,15.1304,220,94,244,7.5
0,0.5525,0.5525,0.312,36.1788,726,219,125,29
0,1.4976,1.4976,0.018292683,166.9172,40,11,164,138.5
0,2.1385,2.1385,0.044600939,9.352,28,5,426,5.23
1,0.7713,0.7713,0.666666667,32.3969,267,86,3,24.995
0,1.0991,1.0991,0.097101449,6.3233,63,2,690,7.99
1,0.4283,0.4236,0.120418848,212.4065,1267,617,191,199.99
1,0.2833,0.2833,0.299651568,3.4937,66,26,574,1.25
0,1.4123,1.4123,0.105263158,212.4065,1267,617,19,199.99
0,2.4112,2.4112,0.059002433,1.24,94,6,1644,0.99
0,0.7226,0.7226,0.091288783,1.37,113,12,5028,0.99
0,3.3328,3.3328,0.002688172,18.0028,102,9,372,10
0,2.4112,2.4112,0.048124558,1.24,94,6,1413,0.99
0,5.7245,5.7245,0.008955224,3.4937,66,26,335,1.25
0,1.6636,1.6636,0.178571429,18.0028,102,9,28,10
0,0.5068,0.5068,0.020512821,1.9533,31,7,390,0.99
0,0.9415,0.9415,0.03125,212.4065,1267,617,96,199.99
0,2.7576,2.7576,0.089673913,16.6629,173,28,736,11.355
0,1.1261,1.1261,0.066666667,17.7594,222,53,15,10.49
0,2.5041,2.5041,0.208732694,3.9933,11,3,939,3.77
0,0.9671,0.9671,0.146153846,36.1788,726,219,130,29
0,1.9601,1.9601,0.009892086,1.505,19,4,6672,1.52
0,2.7,2.7,0.269953052,16.6629,173,28,426,11.355
0,0.978,0.978,0.013888889,14.8155,112,27,648,5.99
1,1.3841,0.451,0.489882444,33.2325,123,20,5189,24.97
1,0.8003,0.047,1,212.4065,1267,617,21,199.99
0,1.1347,1.1347,0.185344828,15.8535,37,10,232,10.855
0,1.1769,1.1769,0.384615385,212.4065,1267,617,13,199.99
1,1.0265,0.3815,0.96,26.1857,28,7,25,26.88
0,3.9986,3.9986,0.018292683,7.5,4,1,164,7.5
0,6.1446,6.1446,0.018292683,20.343,822,212,164,16.26
1,0.7213,0.0113,0.982532751,87.3397,26,13,916,55
0,3.1055,3.1055,0.038315256,1.61,57,3,7099,1.64
1,1.0237,0.0654,0.605851064,15.1304,220,94,1880,7.5
0,2.6477,2.6477,0.133433283,2.64,6,2,667,2.64
0,0.9677,0.9677,0.031888614,25.782,83,8,4453,9.99
1,0.2728,0.1961,0.222222222,20.343,822,212,18,16.26
0,0.9408,0.9408,0.04587156,31.875,76,8,654,15.24
0,2.3511,2.3511,0.018855657,4.249,36,4,1538,2.245
0,0.8723,0.8723,0.098765432,80.2319,482,174,81,51
1,1.2744,0.0123,0.982532751,80.2319,482,174,916,51
0,2.0453,2.0453,0.067761807,7.5733,34,3,487,7.99
0,0.0054,0.0054,0.055307761,1.8436,81,10,1121,1.65
0,0.5673,0.5673,0.553381459,1.745,12,2,5264,1.745
1,0.9706,0.9706,0.32,3.0805,74,25,850,2.74
0,1.9368,1.9368,0.173333333,20.6472,139,36,300,12.375
1,0.5156,0.491,0.919191919,20.343,822,212,99,16.26
1,0.9063,0.9063,0.343283582,11.0223,183,24,536,8.47
0,0.5814,0.5814,0.489882444,25.782,83,8,5189,9.99
1,0.4732,0.2198,0.714285714,45.4306,38,14,63,33.75
0,3.6008,3.6008,0.055172414,16.6629,173,28,290,11.355
1,0.9446,0.0183,0.592592593,53.9975,14,8,81,51
1,1.0243,0.275,0.718712753,36.1788,726,219,839,29
1,0.7226,0.7226,0.142538976,13.8245,372,107,449,10.5
0,1.3888,1.3888,0.245283019,212.4065,1267,617,53,199.99
0,1.7325,1.7325,0.097101449,15.5553,62,12,690,11.02
0,1.376,1.376,0.224489796,7.26,75,8,98,7.32
0,1.2825,1.2825,0.097101449,15.5553,62,12,690,11.02
1,0.1625,0.1625,0.324324324,12.245,20,5,37,8.5
1,0.9537,0.0046,0.838983051,212.4065,1267,617,118,199.99
1,0.2888,0.2197,0.527777778,36.1788,726,219,36,29
1,0.8015,0.0273,0.969072165,36.1788,726,219,97,29
0,2.106,2.106,0.102564103,33.2325,123,20,117,24.97
0,1.1769,1.1769,0.384615385,212.4065,1267,617,13,199.99
1,1.6673,0.0515,0.994520548,19.1917,59,13,730,12.98
1,0.4975,0.0655,0.881578947,15.0926,100,39,76,9.45
0,0.918,0.918,0.421052632,212.4065,1267,617,19,199.99
0,3.1258,3.1258,0.035971223,19.1917,59,13,139,12.98
0,0.5835,0.5835,0.251633987,42.823,100,29,306,30
0,0.7805,0.7805,0.127750611,6.3926,80,18,1636,4.995
1,0.7462,0.2353,0.678899083,212.4065,1267,617,109,199.99
0,1.2382,1.2382,0.225701505,7.26,75,8,2459,7.32
1,1.0945,0.0234,0.681818182,212.4065,1267,617,44,199.99
0,2.7576,2.7576,0.089673913,16.6629,173,28,736,11.355
1,1.0946,0.3765,0.5,212.4065,1267,617,10,199.99
1,0.7595,0.0716,1,13.8245,372,107,8,10.5
1,0.0892,0.0892,0.155893536,11.091,75,10,263,8.495
0,1.2005,1.2005,0.112149533,212.4065,1267,617,107,199.99
1,0.2707,0.2707,0.368421053,3.6566,40,3,57,4.99
1,0.7226,0.7226,0.115151515,13.8245,372,107,1320,10.5
0,0.6173,0.6173,0.237113402,16.183,50,9,97,9.99
1,1.002,1.002,0.666666667,9.97,8,2,3,9.97
1,0.4186,0.4186,0.531141869,2.3645,28,7,1156,0.99
0,1.1346,1.1346,0.343283582,11.4481,204,66,536,7.99
0,0.8278,0.8278,0.029411765,36.1788,726,219,34,29
1,0.5048,0.0325,0.75,30.7015,59,25,36,21.01
1,2.5204,0.48,0.317073171,4.166,13,5,41,2.11
0,0.8836,0.8836,0.091836735,45.2678,142,42,98,35
0,0.5525,0.5525,0.312,36.1788,726,219,125,29
1,0.4047,0.1865,0.566084788,32.115,299,118,401,26
1,1.5042,1.5042,0.102564103,33.2325,123,20,117,24.97
0,1.1722,1.1722,0.088235294,212.4065,1267,617,34,199.99
0,1.1261,1.1261,0.066666667,17.7594,222,53,15,10.49
1,1,0.0011,0.56384743,9,1,1,603,9
0,1.4012,1.4012,0.022099448,32.115,299,118,181,26
0,3,3,0.269953052,16.6629,173,28,426,11.355
0,1.536,1.536,0.019230769,1.9466,14,5,208,1.25
1,2.5901,0.0005,0.928961749,17.7594,222,53,549,10.49
1,0.491,0.4748,0.554455446,31.568,50,19,404,16.27
0,0.8682,0.8682,0.097101449,22.9776,153,25,690,19.99
0,2.3753,2.3753,0.097101449,15.5553,62,12,690,11.02
1,0.9357,0.0046,0.838983051,212.4065,1267,617,118,199.99
0,2.4738,2.4738,0.116666667,52.1463,185,100,60,44.01
0,1.4976,1.4976,0.018292683,166.9172,40,11,164,138.5
0,0.9415,0.9415,0.642857143,212.4065,1267,617,14,199.99
0,1.3941,1.3941,0.127750611,4.2966,25,1,1636,0.99
0,1.0875,1.0875,0.257142857,22.9776,153,25,35,19.99
1,0.6969,0.5,0.553381459,1.98,17,4,5264,1.465
0,1.9579,1.9579,0.021978022,22.9776,153,25,91,19.99
0,5.7245,5.7245,0.008955224,3.4937,66,26,335,1.25
0,1.376,1.376,0.224489796,7.26,75,8,98,7.32
1,0.3164,0.3164,0.2,31.568,50,19,15,16.27
0,0.2672,0.2672,0.013888889,17.1735,318,93,648,14
0,0.978,0.978,0.013888889,14.8155,112,27,648,5.99
1,1.7137,0.275,0.718712753,36.1788,726,219,839,29
0,2.5547,2.5547,0.026058632,1.37,113,12,2149,0.99
0,0.8723,0.8723,0.098765432,80.2319,482,174,81,51
0,1.1607,1.1607,0.046052632,56,12,2,456,56
0,0.5369,0.5369,0.030487805,1.8436,81,10,656,1.65
0,1.2284,1.2284,0.153724247,20.343,822,212,1262,16.26
0,1.8315,1.8315,0.002638522,10.914,117,16,1137,9.99
1,0.8451,0.8451,0.071770335,40.2155,63,8,1045,35.45
1,0.3361,0.3361,0.095238095,23.7692,218,46,21,15.235
0,1.1189,1.1189,0.513513514,22.3344,120,67,37,12.38
0,0.5673,0.5673,0.553381459,1.745,12,2,5264,1.745
0,1.1193,1.1193,0.263736264,22.3344,120,67,364,12.38
0,1.4454,1.4454,0.067073171,20.7475,21,3,164,13.5
0,3.0075,3.0075,0.15819209,33.2325,123,20,177,24.97
0,4.1457,4.1457,0.013959391,36.1788,726,219,1576,29
0,1.3628,1.3628,0.136363636,18.3438,59,18,22,14.37
0,0.9603,0.9603,0.041966427,15.609,99,14,834,6.25
1,1.6596,0.0864,0.979672501,11.4481,204,66,1771,7.99
0,0.7983,0.7983,0.128269437,1.24,94,6,2791,0.99
0,0.8743,0.8743,0.090643275,34.3007,53,9,342,20
0,1.8532,1.8532,0.041758242,8.0941,102,17,455,9.99
0,0.8836,0.8836,0.091836735,45.2678,142,42,98,35
1,1.872,1.872,0.371753247,10.6781,26,14,1232,7.25
0,1.4038,1.4038,0.371753247,10.6781,26,14,1232,7.25
0,1.0638,1.0638,0.031888614,12.173,77,9,4453,3.13
1,0.8726,0.6711,0.193548387,22.3344,120,67,248,12.38
1,0.3663,0.1143,0.981981982,87.3397,26,13,222,55
1,2.6303,2.063,0.285714286,48.4729,144,41,7,32.22
1,0.508,0.0479,0.975,20.6472,139,36,80,12.375
1,0.7313,0.0113,0.982532751,87.3397,26,13,916,55
1,1.3259,0.0123,0.982532751,80.2319,482,174,916,51
0,0.4097,0.4097,0.363833478,7.2966,39,9,2306,6.99
0,0.8994,0.8994,0.031888614,9.95,61,1,4453,9.95
0,1.3734,1.3734,0.489882444,10.914,117,16,5189,9.99
1,1.0116,0.7368,0.489882444,20.343,822,212,5189,16.26
0,1.2656,1.2656,0.031888614,11.0223,183,24,4453,8.47
0,1.2284,1.2284,0.153724247,20.343,822,212,1262,16.26
1,0.3285,0.3285,0.175572519,3.044,86,5,131,3.99
0,2.063,2.063,0.285714286,48.4729,144,41,7,32.22
0,0.9677,0.9677,0.031888614,25.782,83,8,4453,9.99
0,3.3355,3.3355,0.038315256,2.995,26,2,7099,2.995
1,0.2404,0.2404,0.299651568,4.1175,15,4,574,2.99
0,1.2284,1.2284,0.205128205,20.343,822,212,78,16.26
0,0.6602,0.6602,0.030487805,15.1304,220,94,656,7.5
1,0.1612,0.1534,0.553381459,6.4515,20,13,5264,7.99
0,0.5814,0.5814,0.489882444,25.782,83,8,5189,9.99
0,0.6282,0.6282,0.261538462,7.8788,68,7,130,3
